Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Francisco Bonfiglio,Boston River,Primera División,2026,1413,Centre Forward,Argentina,24,01/01/02,0.32,0.32,0.35,0.15,2.29,14,42,4,,0.42,0.06,0.04,0.89,0.06,0.04,0.83,0,0,0.06,0.38,0.4,3.18,-0.01,0.7,0.45,0.25,64,1.53,0,1.15,3.12,0.45,0.47,0.83,0.8,18.28,6.94,0.02,4.97,58.93,3.31,2.23,0.57,1.02,64,0.59,1.06,1.97,29,0.32,35,2.17,0,15.73,15.38,4.2,3.63,1.15,62.27,11.91,76,2.87,79,0.32,0,0,15.92,77,0.96,14,71,1.08,1.08,26,71,-7,56.24,1.34,0.36,0.6,14.46,80,4.01,4.65,0.45,0.38,0.06,0.25,5.61,5.99,0.06,0,0.06,25,0.45,16,60,24,15,59,26,17,16.76,0.97,93,-0.23,16.42,15.56,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,2.82,23,-0.02,-0.01,0,0.05,,0.03
Francisco Bregante,Cerro,Primera División,2026,1446,Left Back,Uruguay,22,17/04/04,0,0,0.07,0.19,0.37,0,17,0,,0.03,0,0.01,0.19,0,0.01,0.19,0,0,0,0,0.08,0.56,-0.08,0.5,0.37,0.12,75,0.68,0,1,0.56,1.12,1.01,2.74,1.74,14.07,6.85,0.02,6.6,32.4,8.59,2.8,2.3,3.42,67,1.61,2.61,1,52,1.12,62,1.43,0.06,10.77,8.16,4.11,2.61,1.06,34.86,2.61,24,1.56,60,0.25,0,0,28.51,67,1.49,79,31,3.86,3.67,15,49,-18,49.3,2.86,0.16,0.21,21.29,94,4.36,5.04,0.56,0.31,0.25,0,0.87,1.18,0,33,0.37,23,0,34,56,10,30,53,17,19.92,21.14,0.87,88,1.22,17.29,18.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,2.21,22,0.05,0.04,-0.02,-0.04,,0.02
Francisco Calvo,Nacional,Primera División,2026,678,Left Centre Back,Costa Rica,34,07/07/92,0.13,0.13,0.04,0.06,0.66,20,20,0,,0.12,0,0.01,0.27,0,0.01,0.27,0,0,0,0.13,0.05,0.93,0.09,0.53,0.53,0,100,0.66,0,0.8,0.13,1.86,2.91,2.92,3.04,7.16,2.65,0.09,4.24,26.81,12.87,2.12,1.86,3.71,88,2.42,5.33,0.8,67,0.27,67,2.65,0,4.51,5.42,2.52,0.8,0.27,28.47,0.8,18,0.53,67,0.4,0,0,54.92,78,5.97,90,58,3.98,9.29,10,62,-16,42.11,7.69,0.42,0.46,45.1,98,4.65,9.42,0.53,0.53,0,0.13,2.39,2.92,0.13,25,0.13,33,0.27,32,65,3,41,56,3,24.12,22.47,0.95,106,-1.65,22.8,23.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,7,3.83,27,0.03,0.08,0,-0.01,,0.1
Francisco Couture,Albion,Primera División,2026,1704,Right Centre Back,Uruguay,23,04/08/03,0.05,0.05,0.01,0.09,0.16,33,33,0,,0.04,0,0,0,0,0,0,0,0,0,0.05,0.01,0.16,0.04,0.05,0.05,0,100,0.69,0,0.32,0.32,0.9,0.86,3.8,4.12,12.15,5.6,0.03,5.28,24.23,7.76,1,1.74,2.64,73,1.71,2.57,0.85,42,0.63,42,0.58,0,9.56,9.82,3.8,2.11,0.79,28.36,1.53,16,0.85,40,0.26,0,0,48.44,87,3.49,19,51,4.38,6.23,8,74,-13,32.67,2.17,0.37,0.38,40.99,99,5.09,2.06,0.05,0.05,0,0.05,0.32,0.37,0,0,0,0,0.05,25,70,5,31,62,8,22.72,22.95,0.9,93,0.23,20.41,21.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,9,3.13,23,0.02,0.05,0.07,0.03,,0.17
Francisco Ginella,Albion,Primera División,2026,2261,Left Defensive Midfielder,Uruguay,27,20/01/99,0.12,0.12,0.06,0.07,0.84,14,29,1,,0.07,0.04,0.06,0.72,0.04,0.05,0.52,0,0.01,0.2,0.16,0.12,1.55,0.04,0.52,0.36,0.16,69,1.63,0,1.23,1.07,0.6,0.68,1.31,1.64,17.39,8.72,0.02,6.45,41.26,9.71,4.38,2.15,2.75,63,2.33,3.01,1.11,33,1.27,47,0.6,0,14.13,16.41,4.86,4.26,1.63,43.7,5.65,40,2.59,61,0.2,0,0.04,45.66,83,3.38,18,64,2.07,4.54,17,75,-8,49.15,4.62,0.43,0.51,39.88,95,4.39,8.28,1,0.68,0.32,0,0.92,1.59,0.12,12,0.12,30,0.04,20,71,10,32,63,5,19.88,18.45,0.97,104,-1.43,19.19,19.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,4.96,34,-0.04,0.06,0.03,0,,0.06
Franco Escobar,Peñarol,Primera División,2026,1114,Right Back,Argentina,31,20/02/95,0,0,0.03,0.06,0.48,0,17,0,,0,0,0.04,0.81,0,0.04,0.81,0,0,0,0,0.07,1.29,-0.07,0.73,0.16,0.57,22,0.65,0,1.05,1.21,1.53,1.49,1.78,2.02,15.67,7.27,0.03,7.11,35.42,11.47,3.63,3.15,4.68,87,3.97,5.46,1.05,57,0.48,53,1.7,0,11.47,13.15,4.85,2.83,1.13,39.68,4.04,35,1.7,60,0.16,0,0,34.89,83,1.62,15,56,2.18,2.5,14,69,-14,44.84,3.55,0.26,0.31,27.79,93,4.03,6.87,0.4,0.4,0,0.08,1.37,1.78,0.08,20,0.08,17,0.32,24,67,9,27,55,18,18.02,15.93,0.96,104,-2.09,17.38,16.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,12,3.28,19,0.06,0.04,0.09,-0.03,,0.16
Franco Muñoz,Central Español,Primera División,2026,1479,Right Centre Midfielder,Uruguay,27,05/02/99,0.18,0.18,0.08,0.12,0.67,27,55,1,,0.14,0,0.03,0.43,0,0.03,0.43,0,0,0,0.18,0.11,1.1,0.07,0.37,0.3,0.06,83,1.64,0,0.55,1.22,0.55,0.28,1.1,0.54,20.7,10.71,0.04,5.72,44.26,9.68,4.75,1.46,2.01,73,1.09,1.37,1.03,20,0.55,48,1.16,0,18.26,9.27,4.2,3.96,0.97,46.16,7.67,42,2.25,57,0.24,0,0.06,25.75,72,2.13,17,51,1.77,3.47,22,71,-1,52.78,2.25,0.24,0.3,18.44,93,4.73,6.21,0.67,0.61,0.06,0.06,0.97,1.58,0,18,0.12,25,0.3,26,61,13,29,60,11,21.86,20.61,0.94,96,-1.24,20.5,19.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,7,1.66,16,0,0.04,0.06,0.07,,0.17
Franco Pizzichillo,Torque,Primera División,2026,1388,Right Centre Midfielder,Uruguay,30,02/01/96,0.19,0.19,0.07,0.05,1.3,15,40,2,,0.06,0.06,0.1,1.49,0,0.05,0.65,0.06,0.05,0.84,0.26,0.17,2.79,0.09,0.78,0.39,0.39,50,0.97,0,1.43,1.95,0.26,0.27,0.97,1.2,16.73,7.85,0.01,5.19,50.75,7.85,3.44,2.08,2.33,73,2.53,2.8,1.3,15,0.78,32,0.78,0,13.42,15.25,4.09,4.02,1.49,53.39,7.65,57,2.53,63,0.26,0,0,31.97,68,2.53,9,41,1.43,5.71,13,61,-6,59.49,4.15,0.33,0.4,27.95,90,3.6,10.12,2.4,1.43,0.97,0.13,2.53,3.96,0.19,19,0.58,27,0.26,27,62,11,28,58,14,21.76,18.62,0.92,109,-3.13,20.12,20.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,10,6.02,40,0.16,0.04,0.02,-0.04,,0.19
Franco Pérez,Boston River,Primera División,2026,967,Left Wing,Uruguay,25,31/07/01,0.09,0.09,0.15,0.11,1.4,7,47,2,,0.14,0.09,0.14,1.21,0.09,0.11,0.93,0,0.02,0.28,0.19,0.29,2.61,-0.1,1.58,0.93,0.65,59,1.58,0,3.16,2.79,0.56,0.37,0.74,0.75,16.29,5.86,0.01,5.49,42.86,7.07,2.79,1.77,2.33,58,1.64,2.01,2.23,22,1.3,55,1.02,0,12.29,11.51,3.72,3.82,1.02,46.09,5.59,45,2.89,76,0.37,0,0.09,26.34,69,1.58,73,49,0.93,3.07,14,60,-8,55.71,4.1,0.22,0.41,25.51,86,7.23,7.82,1.3,1.02,0.28,0.28,2.79,3.82,0,36,0.65,21,0.47,19,72,9,17,67,17,19.54,16.83,0.93,111,-2.71,18.1,18.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,8,3.45,28,0.09,0.1,0,0.03,,0.22
Franco Risso,CA Juventud,Primera División,2026,928,Right Centre Back,Uruguay,23,14/05/03,0,0,0,0.01,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,,0.29,0,0.1,0.1,0.58,0.5,5.72,6.31,12.81,5.34,0.06,5.34,23.07,9.8,1.65,2.33,2.91,89,2.85,3.35,1.36,78,0.29,50,2.52,0.1,9.6,10.69,3.49,1.55,0.58,26.1,1.26,13,0.39,25,0.49,0,0,33.27,74,5.34,22,53,6.98,8.73,13,60,-13,33.91,3.3,0.23,0.23,23.86,99,5.26,3.01,0.49,0.49,0,0,0,0.49,0,0,0,,0,43,57,1,68,32,0,29.56,26,0.86,96,-3.57,25.38,24.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,6,2.91,22,0.05,0.05,0.01,0,,0.11
Franco Romero,Torque,Primera División,2026,1155,Right Centre Back,Uruguay,31,10/02/95,0.08,0.08,0.1,0.11,0.94,8,25,0,,0.03,0,0.03,0.16,0,0.03,0.16,0,0,0,0.08,0.12,1.09,-0.05,0.08,0.08,0,100,0.23,0,0.08,0.16,1.09,1.28,6.55,8.02,8.73,3.43,0.03,5.92,24.87,10.6,0.94,1.17,2.26,83,1.43,2.72,0.7,63,0.23,66,1.95,0.08,6.86,8.53,3.74,0.62,0.23,28.92,0.78,11,0.23,38,0.31,0,0,45.74,79,7.33,10,56,8.42,11.14,13,49,-29,39.03,5.61,0.4,0.43,36.47,99,5.48,6.16,0.16,0.16,0,0.08,1.48,1.64,0,0,0,0,0,28,68,4,41,56,4,29.33,30.41,0.9,76,1.08,26.54,23.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,5,3.8,23,0.08,0.05,0.04,-0.07,,0.1
Franco Suárez Rodríguez,Racing,Primera División,2026,353,Left Midfielder,Uruguay,23,21/09/03,0.25,0.25,0.1,0.05,1.78,14,14,3,,0.09,0,0.05,1.02,0,0.05,0.76,0,0,0.25,0.25,0.15,2.8,0.11,0.51,0,0.51,0,0.76,0,1.78,2.04,0.51,0.69,0.51,0.62,25.47,9.93,0,5.35,61.67,7.64,5.35,1.78,2.29,100,2.24,2.92,1.02,100,0,20,0.76,0,22.92,18.84,4.58,5.09,2.04,64.09,17.06,74,3.82,75,0,0,0,25.47,63,1.27,80,63,1.27,1.27,31,55,-9,67.58,1.78,0.26,0.42,23.18,87,5.11,10.19,1.27,1.27,0,0.76,3.06,4.33,0,20,0.51,22,0.76,15,68,17,8,65,28,15.88,14.65,1.05,111,-1.23,16.73,16.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,6,4.13,26,-0.02,0.08,0.08,-0.09,,0.05
Franco Torgnascioli,Torque,Primera División,2026,1417,Goalkeeper,Uruguay,36,23/08/90,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.51,0,0,0,0,0,0.06,0.07,0.06,0.06,0,5.72,2.84,3.62,0,0,0,,0,0,0,,0,100,0.06,0.06,0.06,0.07,0.06,0,0,14.66,0,0,0,,0,0,0,16.07,76,5.33,69,48,2.22,8.95,13,51,-24,11.32,0.51,0.08,0.08,14.61,100,5.42,0.19,0,0,0,0,0,0,0,,0,,0,43,57,0,100,0,0,36.76,42.14,0.78,74,5.38,28.82,31.02,1.02,0.93,-0.09,71,73,-2,0.88,3.49,36,9.59,2.1,0.13,0.06,18.61,-1,18,2,1.02,7,0.05,0.07,0,,-0.16,-0.04
Fredy Martínez,Boston River,Primera División,2026,1188,Left Back,Uruguay,25,30/04/01,0.08,0.08,0.07,0.12,0.61,13,38,1,,0.08,0.08,0.14,0.83,0.08,0.14,0.76,0,0,0.08,0.15,0.21,1.44,-0.06,1.06,0.61,0.45,57,1.14,0,1.82,1.36,1.74,1.63,3.94,4.47,15.46,6.82,0.01,5.76,33.63,12.88,4.55,2.12,3.86,80,2.32,3.95,1.36,61,0.53,65,1.82,0,11.97,13.41,3.41,3.64,1.06,37.72,3.71,31,2.42,67,0.3,0,0,34.4,74,2.65,78,52,4.24,4.77,12,63,-11,47.71,4.47,0.33,0.39,27.81,91,5.64,6.82,0.83,0.61,0.23,0.15,1.14,1.74,0.08,55,0.45,24,0.45,31,56,13,34,47,19,20.35,15.29,0.94,104,-5.07,19.16,15.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,12,4.28,40,0.13,0.04,0.04,0.03,,0.24
G.Matturo,Deportivo Maldonado,Primera División,2026,615,Right Centre Forward,Uruguay,23,14/01/03,0.29,0.29,0.2,0.07,2.78,11,32,6,,0.21,0.29,0.18,0.88,0.15,0.18,0.73,0.15,0.01,0.15,0.59,0.39,3.66,0.2,1.32,0.73,0.59,56,0.29,0,2.63,2.93,0.15,0.13,0.59,0.79,13.46,4.68,0,3.95,54.67,5.56,3.95,1.46,1.61,71,1.67,1.8,0.88,50,0.59,32,0.88,0,11.12,12.38,3.51,3.36,1.02,57.24,6.87,62,2.49,74,0.15,0,0,21.06,63,0.88,7,35,0.88,2.19,22,79,16,62.87,3.07,0.52,0.62,24.86,80,7.2,8.04,0.88,0.73,0.15,0.29,3.07,3.8,0.15,17,0.29,14,0.59,14,75,11,9,82,9,17.32,13.32,0.89,111,-4,15.49,14.76,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,7,4.18,22,0.01,0.09,0.03,0,,0.13
Gary Kagelmacher,Torque,Primera División,2026,1731,Left Centre Back,Uruguay,38,20/04/88,0.1,0.1,0.04,0.14,0.26,40,60,0,,0.09,0.05,0.03,0.16,0.05,0.03,0.16,0,0,0,0.16,0.06,0.42,0.09,0,0,0,,0.31,0,0.1,0.16,0.26,0.33,6.03,7.08,7.38,3.9,0.06,4.68,24.87,8.48,1.04,0.94,1.2,86,1.12,1.45,0.62,40,0.16,58,1.77,0,5.88,6.83,2.39,0.73,0.26,32.3,1.04,18,0.31,43,0.1,0,0,35.31,86,4.89,17,75,6.97,5.56,9,68,-18,35.24,2.44,0.3,0.33,25.53,99,4.33,2.34,0,0,0,0,0.47,0.47,0,,0,,0,24,72,4,44,56,0,24.52,27.5,0.97,93,2.98,23.79,25.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,9,3.11,19,0.05,0.03,0.06,0.03,,0.16
Gastón Pereiro,CA Juventud,Primera División,2026,1084,Centre Attacking Midfielder,Uruguay,31,10/06/95,0.25,0.25,0.14,0.06,2.24,11,44,3,,0.26,0.08,0.1,1.25,0.08,0.06,0.91,0,0.03,0.33,0.33,0.24,3.49,0.1,0.91,0.58,0.33,64,0.83,0,1.33,1.66,0.17,0.2,0.75,1,12.71,5.57,0.01,3.9,52.87,5.9,3.49,0.83,1,83,1.06,1.27,1.16,100,0.17,63,0.83,0,10.8,11.47,2.91,2.91,1.08,55.95,7.23,67,2.49,86,0.25,0,0.08,32.06,75,2.49,74,61,1.41,3.41,20,67,-8,58.35,6.15,0.39,0.51,30.23,92,5.79,11.21,1.83,1.41,0.42,0.5,3.32,4.73,0.08,14,0.33,29,0.58,25,60,16,27,58,15,20.03,17.07,0.97,98,-2.96,19.43,16.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,5.37,37,0.03,0.12,0.01,0.01,,0.17
Gastón Ramírez,Boston River,Primera División,2026,504,Centre Attacking Midfielder,Uruguay,36,01/12/90,0.18,0.18,0.09,0.04,2.32,8,38,2,,0.15,0,0.04,1.43,0,0.03,1.25,0,0.01,0.18,0.18,0.13,3.75,0.04,2.5,1.07,1.43,43,2.32,0,2.86,4.28,0.89,0.73,0.54,0.63,17.85,8.57,0.03,6.43,45.04,10.17,5.89,1.43,2.32,67,1.22,1.95,1.61,50,0.71,43,1.61,0,15.17,13.53,5,3.57,1.25,47.89,7.32,48,2.14,60,0.54,0,0,39.8,78,3.03,87,59,1.25,4.46,18,70,-7,52.14,3.93,0.2,0.27,38.02,88,5.26,9.64,1.07,0.89,0.18,0.54,3.57,4.46,0.18,0,0,0,0.89,19,66,15,22,67,11,19.37,17.58,0.95,98,-1.79,18.34,17.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,4.16,32,-0.03,0.06,0.03,0.06,,0.11
Gastón Rodríguez,Torque,Primera División,2026,1055,Goalkeeper,Uruguay,32,11/02/94,0,0,0,,0,,,0,,0,0,0,0.09,0,0,0.09,0,0,0,0,0,0.09,0,0,0,0,,0.26,0,0,0,0,0,0,0,0.09,0.09,0,6.06,3.04,4.18,0,0,0,,0,0,0,,0,,0,0,0.09,0.11,0.09,0,0,19.79,0,0,0,,0.17,0,0,15.27,68,5.21,13,40,1.71,11.26,11,58,-10,10.37,1.28,0.05,0.07,13.65,100,5.56,0.68,0,0,0,0,0,0,0,,0,,0,51,49,0,100,0,0,42.36,51.5,0.74,79,9.14,31.45,40.91,0.94,0.69,-0.25,68,76,-9,0.8,2.9,33,8.87,1.91,0.09,0,13.67,-1,32,4,1.36,8,0.07,0.06,,,-0.34,-0.21
Gastón Silva,Progreso,Primera División,2026,777,Left Centre Back,Uruguay,32,04/03/94,0.12,0.12,0.08,0.34,0.23,50,50,0,,0.11,0,0.09,0.46,0,0.05,0.35,0,0.05,0.12,0.12,0.17,0.7,-0.06,0.23,0.23,0,100,0.35,0,0,0,0.81,0.55,4.52,2.96,9.27,4.75,0.02,4.98,23.72,10.08,2.43,1.51,2.32,93,0.92,1.47,0.46,75,0.12,46,1.39,0,7.3,5.9,2.9,1.62,0.58,28.05,1.16,16,0.46,29,0,0,0.12,28.73,79,3.59,76,58,5.44,5.21,15,64,-15,40.63,2.32,0.3,0.35,19.92,99,5.64,3.24,0.58,0.23,0.35,0.35,0.81,1.04,0,0,0.23,100,0.46,31,62,7,32,50,18,24.45,21.95,0.93,82,-2.5,22.82,17.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,2.78,17,0.08,0.05,0.04,0.07,,0.24
Gastón Togni,Peñarol,Primera División,2026,1047,Left Wing,Argentina,29,19/09/97,0.09,0.09,0.07,0.04,1.72,5,20,2,,0.08,0.17,0.13,1.63,0.17,0.12,1.38,0,0.02,0.26,0.26,0.2,3.35,0.05,1.89,1.03,0.86,55,1.46,0,1.63,3.44,1.2,1.31,1.38,1.6,11.95,5.42,0.02,5.5,46.47,8.51,4.13,1.55,2.75,69,1.64,2.95,0.6,38,0.69,46,1.12,0,9.8,11.91,3.96,2.75,1.12,50.68,5.25,54,2.15,78,0.17,0,0,38.1,70,1.29,70,34,1.55,3.61,21,68,-3,59.61,3.44,0.44,0.57,36.46,89,4.84,11.35,1.55,1.29,0.26,0.43,3.96,5.25,0,61,1.29,32,0.6,14,72,14,14,70,17,17.25,13.56,0.9,92,-3.69,15.59,12.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,9,6.91,44,0.05,0.06,0,-0.01,,0.1
Germán Barrios,Defensor Sporting,Primera División,2026,1819,Left Defensive Midfielder,Uruguay,22,25/01/04,0,0,0.05,0.03,1.68,0,32,2,,0.04,0,0.02,0.69,0,0.02,0.69,0,0,0,0,0.07,2.37,-0.07,1.34,0.94,0.4,70,1.04,0,1.63,1.29,1.43,1.38,1.88,2.07,17.21,7.91,0.01,6.38,39.53,12.86,6.48,1.93,3.36,65,2.31,3.68,0.79,42,1.04,43,1.09,0.05,14.49,16.43,5.05,4.06,1.88,41.91,5.39,37,2.37,59,0.15,0,0,40.96,81,3.22,9,56,2.82,4.8,15,70,-11,48.77,5.69,0.41,0.45,35.86,94,5.75,8.36,0.59,0.54,0.05,0,0.69,1.24,0,33,0.2,40,0.25,21,71,9,27,68,5,21.56,20.43,0.96,95,-1.13,20.69,19.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,4.37,28,0.01,0.11,0.04,-0.04,,0.12
Gian Medina,Progreso,Primera División,2026,1253,Right Back,Uruguay,27,13/09/99,0,0,0.01,0.04,0.36,0,20,0,,0,0,0.04,0.57,0,0.04,0.57,0,0,0,0,0.05,0.93,-0.05,1.15,0.5,0.65,44,1.29,0,0.86,1.22,1.72,1.05,2.73,1.55,16.38,9.7,0.01,5.82,30.49,9.99,3.45,2.44,4.17,72,1.83,2.89,1.51,57,0.93,43,0.72,0,12.43,9.43,4.6,2.51,0.5,33.91,2.73,22,1.36,54,0.29,0,0,27.37,60,2.66,13,38,3.81,5.96,11,42,-18,49.11,4.81,0.22,0.24,24.07,92,6.87,5.17,1.36,1.08,0.29,0.22,0.65,1.72,0,37,0.65,25,0.22,38,57,5,38,58,4,23.76,23.17,0.89,95,-0.6,21.12,22.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,10,4.47,35,0.13,0.09,0.03,-0.01,,0.23
Gianni Daniel Rodríguez Fernández,Cerro,Primera División,2026,1593,Left Centre Back,Uruguay,32,06/06/94,0,0,0.01,0.04,0.23,0,0,0,,0,0,0.02,0.45,0,0.01,0.23,0,0.01,0.23,0,0.03,0.68,-0.03,0.28,0.28,0,100,0.28,0,0.23,0.23,0.9,0.53,3.22,2.7,9.77,5.03,0.03,5.42,31.77,9.1,2.2,1.36,2.26,69,0.87,1.4,0.56,35,0.62,32,0.45,0,7.85,5.88,3.56,1.81,1.07,39.15,2.26,29,0.96,53,0.11,0,0.06,32.03,70,3.33,70,42,4.46,6.67,11,56,-14,46.08,4.07,0.11,0.12,23.45,99,3.83,4.97,1.19,0.45,0.73,0,0.28,0.73,0,33,0.4,24,0,44,51,5,49,43,8,24.09,25.59,0.87,92,1.5,21.04,23.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,3.15,23,0.15,0.04,0.08,-0.01,,0.26
Gonzalo Carneiro,Nacional,Primera División,2026,549,Centre Forward,Uruguay,31,11/09/95,0.16,0.16,0.27,0.15,1.8,9,27,4,,0.16,0.16,0.09,0.66,0.16,0.09,0.66,0,0,0,0.33,0.35,2.46,-0.02,0.98,0,0.98,0,1.15,0,0.66,2.46,0,0,1.31,0.52,18.54,6.4,0,4.1,60.08,3.45,2.13,0.82,0.82,56,1.04,1.04,2.95,0,0.66,58,2.95,0,14.77,15.43,3.28,5.09,1.64,63.45,10.99,74,4.43,87,0.33,0,0,13.45,61,0.33,82,100,1.48,0.16,32,48,-13,62.11,0.98,0.47,0.76,10.01,75,4.92,3.94,0.49,0.49,0,0.33,5.09,5.58,0,0,0,,0.49,26,62,12,21,67,13,15.16,13.57,1.05,111,-1.59,15.86,15.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,5,2.28,13,0.06,-0.03,-0.01,-0.17,,-0.15
Gonzalo Freitas,Wanderers,Primera División,2026,918,Centre Defensive Midfielder,Uruguay,35,01/10/91,0.1,0.1,0.09,0.06,1.57,6,25,1,,0.03,0,0.03,0.69,0,0.03,0.69,0,0,0,0.1,0.13,2.25,-0.03,0.78,0.59,0.2,75,0.39,0,0.78,1.08,1.37,1.5,3.23,2.95,19.7,8.63,0.03,6.76,35.83,13.92,5.88,1.18,2.55,57,0.8,2.31,3.04,38,0.88,73,4.61,0.1,15.49,13.89,4.61,3.23,0.69,39.77,4.02,26,1.96,61,0.59,0,0.1,32.15,71,2.35,16,53,3.72,3.92,19,63,-7,47.9,3.63,0.45,0.52,19.31,93,4.45,5.49,0.29,0.29,0,0.1,2.65,2.94,0,33,0.1,17,0.2,28,65,7,21,77,2,21.61,18.64,0.98,104,-2.97,21.11,19.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,8,4.07,24,0.03,0.04,0,-0.08,,-0.02
Gonzalo Gómez,CA Juventud,Primera División,2026,660,Right Wing,Uruguay,22,12/12/04,0.27,0.27,0.08,0.04,2.18,13,31,2,,0.19,0.14,0.09,1.5,0.14,0.07,1.09,0,0.03,0.41,0.41,0.18,3.68,0.23,1.77,0.82,0.96,46,1.64,0,3.27,3.55,0.68,0.56,0.27,0.25,22.11,8.05,0.03,6.28,53.5,9.55,4.78,2.05,2.73,75,2.4,2.96,1.64,33,0.68,17,0.41,0,18.69,19.33,5.87,5.46,2.05,53.97,10.64,57,3.68,68,0.14,0,0,24.97,70,0.96,78,35,0.55,2.46,19,61,-10,61.02,2.46,0.32,0.43,27.15,79,5.5,9.55,1.09,0.68,0.41,0.41,3.14,3.82,0,0,0.14,14,0.55,15,68,16,14,61,24,18.43,16.35,0.9,103,-2.08,16.61,16.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,7,4.22,32,-0.01,0.07,0.06,-0.03,,0.09
