Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Viery,Grêmio,"Serie A, Brasil",2026,523,Left Centre Back,Brazil,21,01/01/05,0,0,0,0.01,0.17,0,0,0,,0,0,0.02,0.34,0,0.02,0.34,0,0,0,0,0.02,0.52,-0.02,0.34,0.17,0.17,50,0.86,0,0.17,0.34,0.52,0.32,3.1,3,12.73,4.3,0.07,5.85,29.61,1.89,9.29,1.2,1.72,70,1.24,1.56,1.89,60,0.52,59,1.72,0,9.64,10.77,4.13,2.06,0.52,37.81,3.27,34,1.55,75,0.34,0,0,56.44,86,4.82,69,54,4.13,7.91,7,64,-22,40.41,7.57,0.25,0.25,45.6,100,5.34,8.43,0,0,0,0.17,0.52,0.52,0,,0,0,0.17,29,69,2,35,65,0,22.9,20.6,0.92,87,-2.3,20.96,17.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,4.06,31,0.1,0.08,0.02,0,,0.19
Alan Gabriel Saldivia Vázquez,Vasco da Gama,"Serie A, Brasil",2026,519,Right Centre Back,Uruguay,24,05/04/02,0,0,0.04,0.05,0.69,0,0,0,,0,0,0,0.17,0,0,0.17,0,0,0,0,0.04,0.87,-0.04,0.87,0.87,0,100,0.69,0,1.04,0.17,0.87,0.78,2.43,1.94,8.67,3.47,0.03,5.2,28.32,2.25,9.02,1.21,2.08,78,0.96,1.74,1.04,50,0.35,76,2.77,0,6.42,6.47,3.29,1.21,0.69,34.01,1.56,24,0.69,57,0.17,0,0,33.46,84,2.6,6,63,2.6,3.99,16,70,-15,42.15,5.2,0.2,0.22,27.91,98,4.81,5.9,0,0,0,0,1.04,1.04,0,,0,,0,33,62,5,41,59,0,20.67,18.32,0.97,101,-2.35,19.98,18.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,4.11,28,0.04,0.04,0.02,-0.04,,0.06
Luciano,São Paulo,"Serie A, Brasil",2026,518,Right Centre Forward,Brazil,33,17/05/93,0.35,0.35,0.13,0.06,2.08,17,42,3,0,0.2,0.17,0.15,1.04,0.17,0.15,1.04,0,0,0,0.52,0.28,3.13,0.24,0.52,0,0.52,0,2.95,0.17,0.52,1.74,0.35,0.26,0.52,0.68,15.8,8.51,0,2.6,59.08,2.78,5.04,0.52,0.87,43,0.6,0.86,1.56,33,0.69,44,0.69,0,13.72,14.37,2.08,2.95,0.35,61.56,9.38,68,2.26,76,0.35,0,0,31.26,78,1.56,90,60,0.69,2.43,22,76,-3,60.76,3.13,0.31,0.61,27.09,97,3.55,13.37,0.35,0.35,0,0.69,6.08,6.43,0,0,0,0,0.87,13,73,15,10,73,17,16.75,13.47,0.96,96,-3.28,16.15,12.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,7,5.31,36,0.01,0.18,0.04,0.07,,0.31
Joaquín Piquerez,Palmeiras,"Serie A, Brasil",2026,518,Left Back,Uruguay,28,23/08/98,0,0,0.04,0.04,0.87,0,40,1,,0.02,0.17,0.18,1.04,0.17,0.18,1.04,0,0,0,0.17,0.22,1.91,-0.05,0.35,0.35,0,100,1.56,0,0.52,0.35,1.04,0.83,2.43,1.29,14.94,6.95,0.01,5.21,34.36,3.65,6.43,1.56,2.61,69,1.08,1.91,0.69,43,0.69,71,0.87,0,12.68,8.07,3.65,2.61,0.87,40.16,4.52,36,2.08,80,0,0,0,30.75,79,1.74,87,43,3.13,3.3,19,70,-9,48.59,2.78,0.42,0.45,25.54,99,3.85,8.51,1.22,1.22,0,0.17,1.39,2.61,0,14,0.35,25,0.17,31,56,13,29,57,14,20.44,19.86,0.92,104,-0.58,18.76,20.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,12,4.01,29,0.13,0.04,0.02,-0.04,,0.16
Juan Felipe Aguirre Tabares,Athletico Paranaense,"Serie A, Brasil",2026,517,Centre Back,Colombia,30,28/08/96,0.17,0.17,0.08,0.12,0.7,25,75,0,,0.18,0,0,0,0,0,0,0,0,0,0.17,0.08,0.7,0.09,0.17,0.17,0,100,0.35,0,0.17,0,1.39,0.94,5.04,3.12,6.44,4.17,0.07,5.04,21.5,0.87,5.22,0.52,1.91,50,0.36,1.3,0.52,0,0.52,78,3.13,0,5.39,4.09,2.09,0.7,0.35,30.42,0.87,16,0.17,25,0,0,0,26.61,89,1.22,14,58,5.22,1.91,9,47,-43,33.79,1.04,0.08,0.16,21.74,98,3.69,1.04,0,0,0,0,1.57,1.57,0,,0,0,0,15,82,3,50,50,0,21.26,20.34,0.97,114,-0.92,20.66,23.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,5,2.17,23,-0.01,0.02,-0.04,0.09,,0.06
Matheuzinho,EC Vitória,"Serie A, Brasil",2026,516,Left Midfielder,Brazil,29,17/10/97,0.17,0.17,0.18,0.07,2.44,7,36,3,,0.29,0,0.05,0.7,0,0.04,0.52,0,0,0.17,0.17,0.22,3.14,-0.05,2.62,1.92,0.7,73,2.79,0,1.4,1.4,1.4,1.02,0.17,0.23,11.52,5.23,0,3.49,51.11,3.14,5.58,0.7,2.09,80,0.51,1.53,0.52,0,0.17,9,0.17,0,10.29,5.97,2.97,2.27,0.87,54.05,5.93,58,1.74,77,0.35,0,0,23.21,80,1.4,77,42,0.52,2.97,20,87,7,58.78,3.14,0.22,0.3,23.73,96,6.65,9.25,1.05,0.7,0.35,0.17,3.14,3.84,0,0,0.17,7,0.17,11,74,15,19,66,15,19.38,15.1,0.9,108,-4.28,17.49,16.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,4.33,37,-0.06,0.12,0.02,0.01,,0.09
Tiago Coser,Coritiba Fbc,"Serie A, Brasil",2026,514,Left Centre Back,Brazil,22,15/01/04,0,0,0,,0,,,0,,0,0,0,0.18,0,0,0.18,0,0,0,0,0,0.18,0,0,0,0,,0.35,0,0,0,0.35,0.27,7.35,3.43,10.68,3.5,0.08,4.38,19.74,0.7,6.83,0.35,0.7,29,0.22,0.49,2.1,17,0.88,68,2.28,0,8.23,4.33,2.45,1.23,0.35,28.62,0.7,9,0.18,14,0.18,0,0,25.21,88,2.28,15,57,7.88,3.5,10,60,-28,30.78,0.88,0.13,0.13,18.9,100,4.37,1.05,0.18,0,0.18,0,0.35,0.35,0,0,0,,0.18,18,77,5,50,33,17,24.26,20.63,0.92,107,-3.62,22.38,22.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,10,2.03,19,0.01,0.03,0.05,,,0.08
Tomás Cuello,Atlético Mineiro,"Serie A, Brasil",2026,511,Left Midfielder,Argentina,26,04/03/00,0.18,0.18,0.2,0.09,2.12,8,17,3,,0.07,0,0.17,1.06,0,0.17,1.06,0,0,0,0.18,0.37,3.17,-0.2,3.35,2.12,1.23,63,1.94,0,3,2.47,0.88,0.71,1.06,0.39,17.1,7.93,0,4.05,42.83,3,7.05,2.12,3,67,1.44,2.15,1.41,14,1.06,11,0.18,0,13.75,10.72,2.82,2.12,1.06,45.13,5.11,37,1.59,75,0,0,0,24.85,74,1.06,8,46,1.76,1.59,21,53,-20,63.43,3.53,0.4,0.57,27.67,89,7.04,10.22,1.23,1.23,0,0.18,2.64,3.88,0,14,0.53,21,0.35,19,66,15,17,62,21,18.39,20.07,0.95,104,1.68,17.43,20.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,17,4.14,31,0.03,0.21,-0.01,-0.15,,0.08
Josué,Coritiba Fbc,"Serie A, Brasil",2026,510,Centre Attacking Midfielder,Portugal,36,16/09/90,0,0,0.02,0.05,0.53,0,0,1,,0,0.35,0.18,1.94,0.18,0.15,1.23,0.18,0.03,0.71,0.35,0.2,2.47,0.15,0.18,0,0.18,0,1.23,0,0.53,0.53,0.35,0.15,0.35,0.21,13.06,7.59,0,2.47,47.7,2.12,4.76,1.41,1.76,57,0.7,0.85,1.41,25,1.06,50,0.18,0,10.41,6.9,2.29,3.18,0.71,49.99,5.47,53,2.65,83,0.18,0,0.18,32.64,77,4.94,90,53,0.71,9,14,76,-1,54.27,4.59,0.2,0.39,27.52,98,3.29,8.82,2.47,1.59,0.88,0.18,0.35,1.94,0.18,14,0.71,40,0.35,19,70,11,30,68,2,23.08,15.56,0.9,88,-7.52,20.76,13.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,6.51,68,0.06,0.05,0,-0.03,,0.08
Francis Amuzu,Grêmio,"Serie A, Brasil",2026,510,Left Wing,Belgium,27,22/08/99,0.18,0.18,0.14,0.08,1.76,10,50,3,,0.12,0.35,0.09,0.88,0.35,0.09,0.88,0,0,0,0.53,0.23,2.65,0.3,1.59,0.88,0.71,56,1.24,0,0.88,2.47,0.35,0.41,0.18,0.12,12.53,7.06,0,4.94,49.85,2.47,4.41,0.53,0.88,50,0.51,0.92,0.71,60,0.53,43,0.53,0,11.29,11.62,4.06,2.47,0.71,48.69,4.94,44,2.29,93,0,0,0,29.11,83,0.53,20,30,0.53,1.41,29,80,-3,64.48,3,0.3,0.45,29.29,92,6.42,14.82,0.53,0.53,0,0.35,3.18,3.71,0,67,0.53,23,0.35,5,69,26,4,68,29,17.29,16.59,0.96,104,-0.7,16.51,17.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,2.89,24,0,0.08,0,0.06,,0.14
Gustavo,Red Bull Bragantino,"Serie A, Brasil",2026,508,Left Defensive Midfielder,Brazil,22,22/04/04,0.18,0.18,0.07,0.06,1.06,17,83,2,,0.34,0,0.18,2.12,0,0.15,1.42,0,0.03,0.71,0.18,0.25,3.19,-0.07,1.77,1.06,0.71,60,0.89,0,1.95,2.83,0.53,0.66,0.35,0.25,22.3,10.44,0,6.9,56.79,2.3,4.25,2.48,3.01,78,2.26,2.92,2.3,57,0.71,17,0.18,0.18,17.52,19.09,5.84,4.78,2.12,57.41,12.04,69,3.36,70,0,0,0,23.72,73,1.95,6,58,0.71,3.01,20,63,-11,66.01,4.07,0.34,0.47,22.66,90,6.47,9.74,1.24,0.53,0.71,0.53,2.48,3.01,0.18,29,0.53,33,1.06,16,69,15,22,71,7,19.02,17.64,0.98,110,-1.38,18.57,19.42,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,3,7.28,40,-0.03,0.04,0.03,0.08,,0.12
Lucas Villalba,Cruzeiro,"Serie A, Brasil",2026,506,Left Centre Back,Argentina,32,18/08/94,0,0,0,0.01,0.18,0,0,0,,0,0,0.01,0.53,0,0.01,0.53,0,0,0,0,0.01,0.71,-0.01,0.18,0.18,0,100,0.36,0,0.18,0,0.89,0.96,3.38,3.93,6.93,4.09,0.09,3.2,28.69,2.84,7.46,0.53,1.42,50,0.56,1.52,1.42,50,0.53,64,1.6,0.36,5.15,6.19,1.78,1.6,0.89,37.69,1.6,31,0.71,44,0,0,0,59,83,6.04,93,54,5.33,9.24,11,62,-22,40.87,5.69,0.22,0.22,49.58,100,5.94,6.4,0.53,0.53,0,0,0,0.53,0,0,0,0,0,26,70,3,44,53,3,24.56,25.88,0.93,84,1.32,22.74,21.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,3.61,29,0.08,0.08,0,-0.01,,0.16
Cristian Olivera,Bahia,"Serie A, Brasil",2026,506,Right Wing,Uruguay,24,16/04/02,0.18,0.18,0.22,0.16,1.42,13,63,2,,0.5,0.18,0.14,1.07,0.18,0.14,1.07,0,0,0,0.36,0.36,2.49,0,2.14,1.25,0.89,58,2.85,0,1.96,1.78,0.71,0.49,0.53,0.6,32.21,16.37,0,8.9,58.4,3.2,4.81,1.6,2.31,60,1.74,2.23,1.42,50,1.07,11,0.18,0,29.19,29.71,7.83,4.81,1.6,59.34,18.15,62,4.45,93,0.18,0,0,27.41,80,0.36,11,50,0.53,0.71,23,61,-19,66.42,2.31,0.5,0.72,28.3,93,5.02,12.99,0.53,0.53,0,0.36,4.09,4.63,0,0,0.36,20,0.36,13,63,24,14,62,25,13.8,12.38,1,100,-1.42,13.78,12.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,13,4.36,29,0.03,0.1,0.01,0.09,,0.22
Sebastián Gómez,Coritiba Fbc,"Serie A, Brasil",2026,501,Left Defensive Midfielder,Colombia,30,02/06/96,0,0,0.03,0.05,0.72,0,50,1,,0.09,0,0,0.18,0,0,0.18,0,0,0,0,0.04,0.9,-0.04,0.36,0.18,0.18,50,1.44,0,0.9,0.18,1.08,0.36,0.54,0.19,22.43,11.85,0.04,7.36,35.37,3.23,7,1.62,2.69,82,0.88,1.24,1.44,33,0.36,57,0.72,0,19.38,7.5,5.92,5.2,1.79,38.68,4.85,25,3.41,66,0.18,0,0,22.97,84,1.26,84,58,0.9,1.79,19,80,-4,47.26,2.33,0.24,0.26,18.84,98,3.66,4.49,0.18,0.18,0,0,0.9,1.08,0,0,0,0,0.18,22,66,12,32,60,8,19.13,16.91,0.98,98,-2.22,18.74,16.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,9,1.62,23,0.02,0.06,0.03,0.05,,0.15
Camilo,Chapecoense,"Serie A, Brasil",2026,499,Left Defensive Midfielder,Brazil,27,22/02/99,0,0,0.03,0.03,0.9,0,20,1,,0.01,0,0,0.18,0,0,0.18,0,0,0,0,0.03,1.08,-0.03,0.72,0.54,0.18,75,1.26,0,0.72,1.08,1.26,0.96,2.16,1,25.08,14.97,0.05,6.68,33.74,2.71,8.12,1.8,3.07,67,1.38,2.33,1.8,44,0.9,60,0.54,0,21.47,12.91,4.87,4.87,0.72,36.39,4.69,22,2.16,44,0.36,0,0,32.47,83,2.35,17,65,3.43,2.35,22,57,-25,43.54,2.35,0.26,0.3,28.33,96,3.84,4.33,0.18,0.18,0,0,0.54,0.72,0,0,0,0,0.36,18,74,8,21,67,13,20.34,21.63,0.96,87,1.29,19.6,18.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,2.72,25,-0.07,0.07,0.05,-0.01,,0.05
Renê,Fluminense,"Serie A, Brasil",2026,498,Left Back,Brazil,34,13/09/92,0,0,0.04,0.06,0.72,0,50,1,,0.08,0.18,0.05,0.9,0,0.04,0.72,0.18,0.01,0.18,0.18,0.09,1.63,0.09,0.72,0.72,0,100,0.54,0,0.18,0.54,1.08,1.33,3.79,4.54,12.28,6.68,0,6.5,27.76,1.63,6.68,2.53,3.61,74,3.17,4.5,0.9,50,0.9,56,1.63,0,8.85,10.53,3.79,1.45,0.72,34.76,2.17,24,0.54,38,0,0,0,41.91,83,3.61,80,54,4.7,5.78,15,74,-9,48.01,5.96,0.61,0.68,34.86,99,5.59,9.39,1.26,0.9,0.36,0,0.9,1.81,0.18,14,0.18,100,0,21,71,8,27,65,8,19.72,16.87,0.92,94,-2.86,18.15,15.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,4.14,33,0.07,0.05,0.06,0.01,,0.19
Pedro Henrique,Red Bull Bragantino,"Serie A, Brasil",2026,496,Right Centre Back,Brazil,31,01/10/95,0,0,0.09,0.25,0.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.09,0.36,-0.09,0.36,0.36,0,100,0.73,0,0,0,0.91,0.84,3.27,2.67,7.63,3.09,0.09,5.27,22.86,1.45,8.36,0.73,1.63,80,0.98,1.81,0.36,80,0.18,53,1.82,0,6.54,5.93,3.45,0.36,0,25.98,0.54,8,0.18,50,0.36,0,0,32.15,80,3.81,9,51,4.18,6.54,11,71,-9,37.51,3.45,0.18,0.27,21.8,100,4.75,3.45,0.18,0.18,0,0,0.91,1.09,0,0,0,,0,24,72,3,42,58,0,26.95,24.27,0.89,91,-2.68,23.92,22.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,8,2.27,14,0.05,0.04,0.05,-0.11,,0.03
Gabriel Mercado,Internacional,"Serie A, Brasil",2026,495,Centre Back,Argentina,39,17/03/87,0.18,0.18,0.21,0.28,0.73,25,75,0,,0.24,0,0.01,0.18,0,0.01,0.18,0,0,0,0.18,0.21,0.91,-0.03,0,0,0,,0.36,0,0.18,0.18,0.36,0.33,2.55,2.4,6.55,4.55,0.02,3.45,25.53,2,9.27,1.27,1.64,64,1.36,1.68,0.55,50,0.73,77,1.82,0.18,4.73,5.26,2,0.73,0.18,29.69,1.09,23,0,0,0.36,0,0,38.36,87,2.73,24,50,3.64,4.36,12,70,-16,37.07,2.18,0.36,0.56,27.45,99,3.77,2.55,0,0,0,0,1.45,1.45,0,,0,,0,22,73,5,21,79,0,22.94,26.83,0.91,88,3.89,20.93,23.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,3.85,22,0.03,0.05,0.05,0.14,,0.28
Erick,Bahia,"Serie A, Brasil",2026,494,Centre Defensive Midfielder,Brazil,29,13/11/97,0.18,0.18,0.14,0.09,1.64,11,33,3,,0.13,0,0.05,0.18,0,0.05,0.18,0,0,0,0.18,0.19,1.82,-0.01,0.73,0.36,0.36,50,1.46,0,0.91,1.82,0.55,0.45,2.18,2.28,20.76,9.29,0,6.19,40.96,2.73,6.37,1.46,2,57,1.77,2.22,2.37,14,1.09,73,1.46,0,16.93,17.92,4.37,4.73,1.64,44.24,6.37,38,2.55,54,0.18,0,0,28.95,92,2,15,92,2.73,1.64,21,91,-1,49.25,3.28,0.64,0.65,24.94,93,5.1,5.83,0.73,0.73,0,0,1.82,2.55,0,0,0,0,0,11,71,18,19,69,13,17.3,16.83,1.01,105,-0.47,17.45,17.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,11,3.66,25,0.05,0.12,0.02,-0.07,,0.12
Erick Pulga,Bahia,"Serie A, Brasil",2026,494,Left Wing,Brazil,26,01/10/00,0,0,0.03,0.04,0.73,0,25,2,,0,0,0.09,0.73,0,0.09,0.73,0,0,0,0,0.12,1.46,-0.12,2.55,1.82,0.73,71,3.1,0.36,0.73,2,0.36,0.2,0.73,0.76,24.23,13.11,0,6.74,53.69,2.37,4.19,1.46,1.82,57,1.61,1.81,1.09,14,1.09,10,0.18,0,21.68,21.57,5.65,3.64,1.28,55.72,13.66,63,2.73,75,0.18,0,0,20.58,79,0.73,18,67,1.09,0.73,22,69,-10,63.25,4.19,0.28,0.38,23.31,92,7.18,8.2,0.73,0.73,0,0.18,1.28,2,0,25,0.36,29,0.18,17,60,23,22,51,27,16.6,15.98,0.96,94,-0.62,15.88,15.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,13,3.7,21,0.06,0.41,-0.01,-0.03,,0.43
Paulinho,Internacional,"Serie A, Brasil",2026,490,Right Defensive Midfielder,Brazil,29,07/01/97,0,0,0.05,0.04,1.1,0,33,1,,0.03,0,0.04,1.1,0,0.04,1.1,0,0,0,0,0.09,2.2,-0.09,1.47,0.73,0.73,50,1.47,0,1.84,2.02,0.92,0.91,1.1,0.69,26.25,15.79,0.04,10.83,44.06,4.04,7.89,2.94,3.85,62,3.63,4.54,2.39,17,1.84,43,0.55,0,20.93,23.87,7.34,5.69,2.39,45.27,7.89,38,2.75,48,0.55,0,0,45.89,86,2.57,4,70,1.47,3.3,14,76,-10,52.38,7.71,0.33,0.37,43.32,94,5.82,12.85,0.73,0.73,0,0.18,2.2,2.94,0,25,0.18,14,0.37,21,73,6,21,73,6,18.43,14.72,0.97,108,-3.7,17.94,15.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,10,6.39,37,0.04,0.1,0.11,-0.03,,0.22
Carlos Terán,Athletico Paranaense,"Serie A, Brasil",2026,490,Right Centre Back,Colombia,26,23/09/00,0,0,0.01,0.03,0.37,0,0,0,,0,0,0.02,0.18,0,0.02,0.18,0,0,0,0,0.04,0.55,-0.04,0,0,0,,0.92,0,0,0.37,1.84,1.58,2.94,2.89,8.64,4.23,0.04,5.15,26.64,2.02,7.9,1.1,2.94,100,1.34,2.92,0.74,100,0,54,1.29,0,6.8,6.58,2.76,0.55,0,30.93,1.1,16,0.37,67,0,0,0,34.19,78,6.07,15,54,5.15,9.01,15,50,-28,35.55,1.84,0.36,0.4,28.49,99,3.35,2.21,0.18,0,0.18,0,0.55,0.55,0,100,0.18,50,0,31,66,3,42,58,0,28.11,31.87,0.88,90,3.76,24.84,28.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,4.32,27,0.1,0.03,0.13,-0.04,,0.22
Gabriel Menino,Santos,"Serie A, Brasil",2026,489,Right Midfielder,Brazil,26,28/09/00,0.18,0.18,0.08,0.04,2.03,9,27,2,,0.08,0,0.05,1.29,0,0.02,0.92,0,0.02,0.37,0.18,0.12,3.32,0.06,1.66,0.92,0.74,56,2.21,0,1.29,1.29,0.55,0.56,0.74,0.95,18.6,8.66,0.02,7.55,45.18,1.84,4.97,1.29,1.84,58,1.24,1.8,1.47,29,0.92,56,0.92,0.18,15.84,15.64,5.89,4.42,1.11,47.01,7.55,48,3.13,71,0.37,0,0,34.44,78,2.76,24,54,1.47,4.42,14,65,-14,58.82,5.16,0.33,0.39,33.71,96,4.32,11.42,1.66,1.11,0.55,0,1.66,2.76,0.18,11,0.18,14,0,23,65,12,26,65,10,20.77,17.73,0.92,108,-3.05,19.2,19.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,5.78,40,0.01,0.08,0.03,-0.07,,0.05
Lucas Silva,Cruzeiro,"Serie A, Brasil",2026,484,Left Defensive Midfielder,Brazil,33,15/02/93,0,0,0.02,0.03,0.56,0,0,0,,0,0,0.05,0.74,0,0.01,0.37,0,0.04,0.37,0,0.07,1.3,-0.07,0.56,0.37,0.19,67,0.56,0,0.19,0.74,1.3,1.69,0.93,0.83,14.68,7.25,0.02,4.27,39.21,2.6,5.57,0.56,1.86,50,0.72,2.41,0.74,50,0.56,43,0.56,0,13.38,15.44,3.53,2.42,0.93,42.11,4.83,36,1.11,46,0.37,0,0,39.01,89,2.42,8,81,1.11,2.79,18,83,-6,52.27,5.76,0.41,0.43,34.37,98,5.97,9.1,0.74,0.37,0.37,0,0.56,0.93,0,0,0,,0,13,77,10,16,82,2,19.67,16.8,1,102,-2.87,19.64,17.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,6,7.86,54,-0.02,0.06,0.01,-0.02,,0.03
Jefferson Savarino,Fluminense,"Serie A, Brasil",2026,484,Left Wing,Venezuela,30,10/11/96,0,0,0.15,0.05,3.16,0,24,2,,0.22,0.37,0.15,2.05,0.37,0.12,1.67,0,0.04,0.37,0.37,0.3,5.21,0.07,1.67,1.3,0.37,78,1.49,0,1.12,1.67,0.37,0.54,0.93,1.36,9.48,3.53,0,3.91,48.79,2.6,4.28,0.19,0.56,33,0.31,0.85,0.93,0,0.37,,0,0,8.37,11.4,3.53,1.67,0.56,52.41,3.72,44,1.12,67,0.19,0,0,40.36,85,2.79,6,45,1.49,5.58,22,85,0,60.66,4.84,0.44,0.57,40.54,97,5,16.55,2.05,1.3,0.74,1.12,4.65,5.95,0,18,0.56,38,0.74,5,77,18,9,73,18,18.84,16.18,0.89,97,-2.65,16.72,15.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,7,8.02,51,0.11,0.11,0.02,0.01,,0.26
Jacy,Coritiba Fbc,"Serie A, Brasil",2026,483,Left Centre Back,Brazil,29,10/07/97,0.19,0.19,0.04,0.07,0.56,33,33,0,,0.12,0,0.01,0.37,0,0.01,0.37,0,0,0,0.19,0.04,0.93,0.14,0.19,0,0.19,0,0.74,0,0.19,0.37,1.12,0.7,4.84,2.65,13.59,6.7,0.06,5.59,20.09,0.93,6.52,2.79,3.91,88,1.05,1.75,0.56,75,0.37,53,1.86,0.19,10.43,5.37,3.17,1.12,0.56,23.57,0.74,7,0.19,17,0.19,0,0,25.33,78,1.86,19,50,5.59,2.98,15,55,-23,31.36,1.12,0.08,0.09,18.62,99,5.5,1.86,0.37,0.37,0,0,1.12,1.49,0,0,0,,0,28,69,3,40,60,0,22.99,20.43,0.94,120,-2.56,21.62,24.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,8,1.23,12,0.02,0.04,0.15,0.01,,0.22
Alix Vinicius,Red Bull Bragantino,"Serie A, Brasil",2026,481,Right Centre Back,Brazil,27,05/11/99,0,0,0,0.01,0.19,0,0,0,,0,0,0.02,0.56,0,0.02,0.56,0,0,0,0,0.02,0.75,-0.02,0.93,0.75,0.19,80,0.19,0,0,0.37,1.5,1.51,3.37,3.57,14.77,6.73,0.07,6.54,29.72,2.62,12.72,1.68,3.18,75,1.64,3.15,2.62,63,0.56,73,2.06,0,10.47,9.8,4.3,2.62,0.93,36.97,3.74,36,1.68,64,0.56,0.19,0,42.63,86,6.17,10,77,3.74,7.67,12,86,0,37.41,3.37,0.23,0.24,32.35,99,5.44,4.49,0.37,0.37,0,0.19,0.37,0.75,0,0,0,0,0.19,24,72,4,33,67,0,23.89,18.21,0.97,108,-5.68,23.21,19.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,3.52,22,0.06,0.05,0.13,-0.01,,0.24
Memphis Depay,Corinthians,"Serie A, Brasil",2026,480,Left Centre Forward,Netherlands,32,12/02/94,0.19,0.19,0.13,0.12,1.13,17,33,1,,0.12,0,0.08,1.5,0,0.02,0.56,0,0.06,0.94,0.19,0.21,2.63,-0.03,1.5,0.94,0.56,63,0.94,0,2.06,2.63,0,0,0,0,8.82,3.94,0,2.82,69.64,2.44,3.94,0,0,0,0,0,1.5,50,0.38,13,0.19,0,7.32,9.2,2.25,1.13,0.19,70.12,6.19,85,1.13,100,0,0,0,26.46,80,3,9,55,0.75,4.69,15,76,-4,63.72,3.19,0.44,0.45,23.65,91,3.82,11.07,1.31,0.75,0.56,0.56,3.19,3.94,0,14,0.56,60,0.94,14,69,17,14,78,8,19.71,18.39,0.98,80,-1.33,19.3,14.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,5.01,47,-0.04,0.1,-0.01,-0.01,,0.04
